Id,Label,Followers Count,Friends Count,Created at,Protected,Location,Verified,Listed count,Favorites count,Status count,Default profile,Default profile image
471452342,krystiankry,242,227,2012-01-22 21:32:58,False,1.0,False,3.0,57.0,112.0,False,False
966244099350302720,MSanecka1,23,82,2018-02-21 09:32:00,False,0.0,False,0.0,145.0,149.0,True,False
212898002,cybsecurity_org,2420,149,2010-11-07 11:20:02,False,1.0,False,76.0,786.0,2438.0,False,False
1857059065,ComCERT_PL,406,31,2013-09-12 10:50:17,False,1.0,False,10.0,114.0,151.0,False,False
859780125637959685,wojna_idei,2332,31,2017-05-03 14:42:10,False,0.0,False,5.0,408.0,1347.0,False,False
777063038906228736,dataworkshop,196,1,2016-09-17 08:34:00,False,0.0,False,6.0,77.0,182.0,True,False
743040785520701441,DobrzynskiMicha,6,167,2016-06-15 11:21:43,False,0.0,False,0.0,25.0,23.0,True,True
2356642926,KMetaKowalski,5369,3787,2014-02-22 17:12:30,False,0.0,False,59.0,169794.0,163422.0,True,False
944847836952383488,stevens_janny,3,40,2017-12-24 08:30:53,False,0.0,False,0.0,2.0,0.0,True,False
425174254,ialbrycht,1684,2155,2011-11-30 17:15:52,False,1.0,False,51.0,6624.0,3191.0,False,False
2647585539,DarekEliasz,114,114,2014-06-27 18:34:36,False,0.0,False,10.0,154.0,121.0,True,False
223430081,SpringerRef,2718,337,2010-12-06 11:09:36,False,1.0,False,153.0,533.0,3700.0,False,False
1169521933253304320,Krzysie33678387,2,3,2019-09-05 08:05:41,False,0.0,False,0.0,0.0,1.0,True,True
903266646030209024,PCInfoWarStudy,40,70,2017-08-31 14:42:05,False,1.0,False,3.0,19.0,32.0,False,False
1169144407498600454,mr_podstawka,7,23,2019-09-04 07:05:30,False,0.0,False,0.0,1.0,0.0,True,False
95292874,RecordedFuture,66404,1838,2009-12-07 22:27:43,False,0.0,True,907.0,2483.0,11396.0,False,False
22692199,HISTORY,2338900,3434,2009-03-03 22:31:27,False,1.0,True,10655.0,12105.0,61014.0,False,False
5976942,konieczny,11379,773,2007-05-12 00:16:35,False,1.0,False,125.0,867.0,11491.0,False,False
1169180559102418945,PawelWilk112,4,11,2019-09-04 09:29:15,False,0.0,False,0.0,2.0,1.0,True,False
